"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-03 10:58:41,"1","recovery_rate_non_hosp",0.242112385678444,0.257624258556058,9.16382692501453,337275
2023-03-03 10:58:41,"1","recovery_rate_hosp",0.11215331037136,0.118125317006325,9.16382692501453,337275
2023-03-03 10:58:41,"1","permanent_non_hosp_prop",0.0534112747273519,0.0604860459110193,9.16382692501453,337275
2023-03-03 10:58:41,"1","permanent_hosp_prop",0.148058385698791,0.147262811775998,9.16382692501453,337275
2023-03-03 10:58:41,"1","omicron_long_covid_multiplier",0.38497074561427,0.375637041143961,9.16382692501453,337275
2023-03-03 10:58:41,"1","vaccination_impact_full",0.647,0.647,9.16382692501453,337275
2023-03-03 10:58:41,"1","vaccination_impact_partial",0.647,0.647,9.16382692501453,337275
2023-03-03 10:58:41,"1","non_hosp_additional_mortality_long",1,1,9.16382692501453,337275
2023-03-03 10:58:41,"1","hosp_additional_mortality_long",1,1,9.16382692501453,337275
2023-03-03 10:58:41,"1","infection_longprob_multiplier",0.666666666666667,0.666666666666667,9.16382692501453,337275
2023-03-03 10:58:41,"1","hosp_longprob_multiplier",1.33333333333333,1.33333333333333,9.16382692501453,337275
