"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-03 10:59:06,"1","recovery_rate_non_hosp",0.242112385678444,0.256759140603588,8.53650275612717,320325
2023-03-03 10:59:06,"1","recovery_rate_hosp",0.11215331037136,0.116068399205808,8.53650275612717,320325
2023-03-03 10:59:06,"1","permanent_non_hosp_prop",0.0534112747273519,0.0554409652643883,8.53650275612717,320325
2023-03-03 10:59:06,"1","permanent_hosp_prop",0.148058385698791,0.146422747373228,8.53650275612717,320325
2023-03-03 10:59:06,"1","omicron_long_covid_multiplier",0.38497074561427,0.375012705758227,8.53650275612717,320325
2023-03-03 10:59:06,"1","vaccination_impact_full",0.647,0.647,8.53650275612717,320325
2023-03-03 10:59:06,"1","vaccination_impact_partial",0.647,0.647,8.53650275612717,320325
2023-03-03 10:59:06,"1","non_hosp_additional_mortality_long",1,1,8.53650275612717,320325
2023-03-03 10:59:06,"1","hosp_additional_mortality_long",1,1,8.53650275612717,320325
2023-03-03 10:59:06,"1","infection_longprob_multiplier",0.666666666666667,0.666666666666667,8.53650275612717,320325
2023-03-03 10:59:06,"1","hosp_longprob_multiplier",1.33333333333333,1.33333333333333,8.53650275612717,320325
