"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-31 10:17:23,"1","recovery_rate_non_hosp",0.452583589419641,0.451613375354921,8.71967619247608,315010
2023-03-31 10:17:23,"1","recovery_rate_hosp",0.303163339270757,0.303149197368513,8.71967619247608,315010
2023-03-31 10:17:23,"1","permanent_non_hosp_prop",0.0935307595016861,0.0935329584710722,8.71967619247608,315010
2023-03-31 10:17:23,"1","permanent_hosp_prop",0.170135123402107,0.17013895643967,8.71967619247608,315010
2023-03-31 10:17:23,"1","omicron_long_covid_multiplier",0.303487373274758,0.303503683705582,8.71967619247608,315010
2023-03-31 10:17:23,"1","hosp_longprob_multiplier",1.41780056293266,1.41777772328092,8.71967619247608,315010
2023-03-31 10:17:23,"1","vaccination_impact_full",0.647,0.647,8.71967619247608,315010
2023-03-31 10:17:23,"1","vaccination_impact_partial",0.647,0.647,8.71967619247608,315010
2023-03-31 10:17:23,"1","non_hosp_additional_mortality_long",1,1,8.71967619247608,315010
2023-03-31 10:17:23,"1","hosp_additional_mortality_long",1,1,8.71967619247608,315010
2023-03-31 10:17:23,"1","infection_longprob_multiplier",0.666666667,0.666666667,8.71967619247608,315010
