"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-11-27 12:13:24,"1","recovery_rate_non_hosp",0.25,0.167666666666667,15.057584476041,386099
2023-11-27 12:13:24,"1","recovery_rate_hosp_multiplier",1,2,15.057584476041,386099
2023-11-27 12:13:24,"1","permanent_non_hosp_prop",0.06,0.08,15.057584476041,386099
2023-11-27 12:13:24,"1","permanent_hosp_prop",0.16,0.14,15.057584476041,386099
2023-11-27 12:13:24,"1","omicron_long_covid_multiplier",0.303,0.303,15.057584476041,386099
2023-11-27 12:13:24,"1","hosp_longprob_multiplier",1.369,1.369,15.057584476041,386099
2023-11-27 12:13:24,"1","vaccination_impact_full",0.647,0.647,15.057584476041,386099
2023-11-27 12:13:24,"1","vaccination_impact_partial",0.647,0.647,15.057584476041,386099
2023-11-27 12:13:24,"1","non_hosp_additional_mortality_long",1,1,15.057584476041,386099
2023-11-27 12:13:24,"1","hosp_additional_mortality_long",1,1,15.057584476041,386099
2023-11-27 12:13:24,"1","infection_longprob_multiplier",0.666666667,0.666666667,15.057584476041,386099
