"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-11-27 12:13:32,"1","recovery_rate_non_hosp",0.25,0.166666666666667,15.0435051504909,385076
2023-11-27 12:13:32,"1","recovery_rate_hosp_multiplier",1,2,15.0435051504909,385076
2023-11-27 12:13:32,"1","permanent_non_hosp_prop",0.06,0.079,15.0435051504909,385076
2023-11-27 12:13:32,"1","permanent_hosp_prop",0.16,0.14,15.0435051504909,385076
2023-11-27 12:13:32,"1","omicron_long_covid_multiplier",0.303,0.303,15.0435051504909,385076
2023-11-27 12:13:32,"1","hosp_longprob_multiplier",1.369,1.369,15.0435051504909,385076
2023-11-27 12:13:32,"1","vaccination_impact_full",0.647,0.647,15.0435051504909,385076
2023-11-27 12:13:32,"1","vaccination_impact_partial",0.647,0.647,15.0435051504909,385076
2023-11-27 12:13:32,"1","non_hosp_additional_mortality_long",1,1,15.0435051504909,385076
2023-11-27 12:13:32,"1","hosp_additional_mortality_long",1,1,15.0435051504909,385076
2023-11-27 12:13:32,"1","infection_longprob_multiplier",0.666666667,0.666666667,15.0435051504909,385076
