"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-30 09:10:49,"1","recovery_rate_non_hosp",0.452583589419641,0.487162689695209,9.26526586258279,285340
2023-03-30 09:10:49,"1","recovery_rate_hosp",0.303163339270757,0.287484242539133,9.26526586258279,285340
2023-03-30 09:10:49,"1","permanent_non_hosp_prop",0.0935307595016861,0.0865417453008676,9.26526586258279,285340
2023-03-30 09:10:49,"1","permanent_hosp_prop",0.170135123402107,0.176259836267426,9.26526586258279,285340
2023-03-30 09:10:49,"1","omicron_long_covid_multiplier",0.303487373274758,0.295496161555215,9.26526586258279,285340
2023-03-30 09:10:49,"1","hosp_longprob_multiplier",1.41780056293266,1.45439890294613,9.26526586258279,285340
2023-03-30 09:10:49,"1","vaccination_impact_full",0.647,0.647,9.26526586258279,285340
2023-03-30 09:10:49,"1","vaccination_impact_partial",0.647,0.647,9.26526586258279,285340
2023-03-30 09:10:49,"1","non_hosp_additional_mortality_long",1,1,9.26526586258279,285340
2023-03-30 09:10:49,"1","hosp_additional_mortality_long",1,1,9.26526586258279,285340
2023-03-30 09:10:49,"1","infection_longprob_multiplier",0.666666667,0.666666667,9.26526586258279,285340
