"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-30 09:08:59,"1","recovery_rate_non_hosp",0.452583589419641,0.487016970589052,9.27009306490909,284956
2023-03-30 09:08:59,"1","recovery_rate_hosp",0.303163339270757,0.287504859554232,9.27009306490909,284956
2023-03-30 09:08:59,"1","permanent_non_hosp_prop",0.0935307595016861,0.086448977355752,9.27009306490909,284956
2023-03-30 09:08:59,"1","permanent_hosp_prop",0.170135123402107,0.1762565588567,9.27009306490909,284956
2023-03-30 09:08:59,"1","omicron_long_covid_multiplier",0.303487373274758,0.2944872918568,9.27009306490909,284956
2023-03-30 09:08:59,"1","hosp_longprob_multiplier",1.41780056293266,1.4533518876189,9.27009306490909,284956
2023-03-30 09:08:59,"1","vaccination_impact_full",0.647,0.647,9.27009306490909,284956
2023-03-30 09:08:59,"1","vaccination_impact_partial",0.647,0.647,9.27009306490909,284956
2023-03-30 09:08:59,"1","non_hosp_additional_mortality_long",1,1,9.27009306490909,284956
2023-03-30 09:08:59,"1","hosp_additional_mortality_long",1,1,9.27009306490909,284956
2023-03-30 09:08:59,"1","infection_longprob_multiplier",0.666666667,0.666666667,9.27009306490909,284956
