"date_time","weights","key","default_values","value","sum_least_squares","final_longcovid_number"
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","recovery_rate_non_hosp",0.242112385678444,0.267330043310605,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","recovery_rate_hosp",0.11215331037136,0.116483923704814,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","permanent_non_hosp_prop",0.0534112747273519,0.0501441380354833,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","permanent_hosp_prop",0.148058385698791,0.157048938260594,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","omicron_long_covid_multiplier",0.38497074561427,0.366883297145147,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","vaccination_impact_full",0.647,0.647,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","vaccination_impact_partial",0.647,0.647,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","non_hosp_additional_mortality_long",1,1,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","hosp_additional_mortality_long",1,1,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","infection_longprob_multiplier",0.666666666666667,0.666666666666667,3.71605804186523,295778
2023-03-03 13:52:25,"1;1;1;1;1;1;0;1;1","hosp_longprob_multiplier",1.33333333333333,1.33333333333333,3.71605804186523,295778
